"State","Date","Active","Confirmed","Deaths","Recovered","Pop","pct"
"Delaware",2020-03-04,0,0,0,0,973764,"0"
"Delaware",2020-03-05,0,0,0,0,973764,"0"
"Delaware",2020-03-06,0,0,0,0,973764,"0"
"Delaware",2020-03-07,0,0,0,0,973764,"0"
"Delaware",2020-03-08,0,0,0,0,973764,"0"
"Delaware",2020-03-09,0,0,0,0,973764,"0"
"Delaware",2020-03-10,0,0,0,0,973764,"0"
"Delaware",2020-03-11,1,1,0,0,973764,"0.0001"
"Delaware",2020-03-12,1,1,0,0,973764,"0.0001"
"Delaware",2020-03-13,4,4,0,0,973764,"0.0004"
"Delaware",2020-03-14,6,6,0,0,973764,"0.0006"
"Delaware",2020-03-15,7,7,0,0,973764,"0.0007"
"Delaware",2020-03-16,8,8,0,0,973764,"0.0008"
"Delaware",2020-03-17,16,16,0,0,973764,"0.0016"
"Delaware",2020-03-18,19,19,0,0,973764,"0.002"
"Delaware",2020-03-19,30,30,0,0,973764,"0.0031"
"Delaware",2020-03-20,38,38,0,0,973764,"0.0039"
"Delaware",2020-03-21,45,45,0,0,973764,"0.0046"
"Delaware",2020-03-22,47,47,0,0,973764,"0.0048"
"Delaware",2020-03-23,47,47,0,0,973764,"0.0048"
"Diamond Princess",2020-01-22,0,0,0,0,NA,"NA"
"Diamond Princess",2020-01-23,0,0,0,0,NA,"NA"
"Diamond Princess",2020-01-24,0,0,0,0,NA,"NA"
"Diamond Princess",2020-01-25,0,0,0,0,NA,"NA"
"Diamond Princess",2020-01-26,0,0,0,0,NA,"NA"
"Diamond Princess",2020-01-27,0,0,0,0,NA,"NA"
"Diamond Princess",2020-01-28,0,0,0,0,NA,"NA"
"Diamond Princess",2020-01-29,0,0,0,0,NA,"NA"
"Diamond Princess",2020-01-30,0,0,0,0,NA,"NA"
"Diamond Princess",2020-01-31,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-01,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-02,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-03,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-04,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-05,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-06,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-07,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-08,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-09,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-10,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-11,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-12,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-13,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-14,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-15,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-16,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-17,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-18,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-19,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-20,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-21,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-22,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-23,0,0,0,0,NA,"NA"
"Diamond Princess",2020-02-24,36,36,0,0,NA,"NA"
"Diamond Princess",2020-02-25,36,36,0,0,NA,"NA"
"Diamond Princess",2020-02-26,42,42,0,0,NA,"NA"
"Diamond Princess",2020-02-27,42,42,0,0,NA,"NA"
"Diamond Princess",2020-02-28,44,44,0,0,NA,"NA"
"Diamond Princess",2020-02-29,44,44,0,0,NA,"NA"
"Diamond Princess",2020-03-01,44,44,0,0,NA,"NA"
"Diamond Princess",2020-03-02,45,45,0,0,NA,"NA"
"Diamond Princess",2020-03-03,45,45,0,0,NA,"NA"
"Diamond Princess",2020-03-04,45,45,0,0,NA,"NA"
"Diamond Princess",2020-03-05,45,45,0,0,NA,"NA"
"Diamond Princess",2020-03-06,45,45,0,0,NA,"NA"
"Diamond Princess",2020-03-07,45,45,0,0,NA,"NA"
"Diamond Princess",2020-03-08,45,45,0,0,NA,"NA"
"Diamond Princess",2020-03-09,45,45,0,0,NA,"NA"
"Diamond Princess",2020-03-10,46,46,0,0,NA,"NA"
"Diamond Princess",2020-03-11,46,46,0,0,NA,"NA"
"Diamond Princess",2020-03-12,46,46,0,0,NA,"NA"
"Diamond Princess",2020-03-13,46,46,0,0,NA,"NA"
"Diamond Princess",2020-03-14,46,46,0,0,NA,"NA"
"Diamond Princess",2020-03-15,46,46,0,0,NA,"NA"
"Diamond Princess",2020-03-16,47,47,0,0,NA,"NA"
"Diamond Princess",2020-03-17,47,47,0,0,NA,"NA"
"Diamond Princess",2020-03-18,47,47,0,0,NA,"NA"
"Diamond Princess",2020-03-19,47,47,0,0,NA,"NA"
"Diamond Princess",2020-03-20,49,49,0,0,NA,"NA"
"Diamond Princess",2020-03-21,49,49,0,0,NA,"NA"
"Diamond Princess",2020-03-22,49,49,0,0,NA,"NA"
"Diamond Princess",2020-03-23,49,49,0,0,NA,"NA"
"District of Columbia",2020-01-22,0,0,0,0,705749,"0"
"District of Columbia",2020-01-23,0,0,0,0,705749,"0"
"District of Columbia",2020-01-24,0,0,0,0,705749,"0"
"District of Columbia",2020-01-25,0,0,0,0,705749,"0"
"District of Columbia",2020-01-26,0,0,0,0,705749,"0"
"District of Columbia",2020-01-27,0,0,0,0,705749,"0"
"District of Columbia",2020-01-28,0,0,0,0,705749,"0"
"District of Columbia",2020-01-29,0,0,0,0,705749,"0"
"District of Columbia",2020-01-30,0,0,0,0,705749,"0"
"District of Columbia",2020-01-31,0,0,0,0,705749,"0"
"District of Columbia",2020-02-01,0,0,0,0,705749,"0"
"District of Columbia",2020-02-02,0,0,0,0,705749,"0"
"District of Columbia",2020-02-03,0,0,0,0,705749,"0"
"District of Columbia",2020-02-04,0,0,0,0,705749,"0"
"District of Columbia",2020-02-05,0,0,0,0,705749,"0"
"District of Columbia",2020-02-06,0,0,0,0,705749,"0"
"District of Columbia",2020-02-07,0,0,0,0,705749,"0"
"District of Columbia",2020-02-08,0,0,0,0,705749,"0"
"District of Columbia",2020-02-09,0,0,0,0,705749,"0"
"District of Columbia",2020-02-10,0,0,0,0,705749,"0"
"District of Columbia",2020-02-11,0,0,0,0,705749,"0"
"District of Columbia",2020-02-12,0,0,0,0,705749,"0"
"District of Columbia",2020-02-13,0,0,0,0,705749,"0"
"District of Columbia",2020-02-14,0,0,0,0,705749,"0"
"District of Columbia",2020-02-15,0,0,0,0,705749,"0"
"District of Columbia",2020-02-16,0,0,0,0,705749,"0"
"District of Columbia",2020-02-17,0,0,0,0,705749,"0"
"District of Columbia",2020-02-18,0,0,0,0,705749,"0"
"District of Columbia",2020-02-19,0,0,0,0,705749,"0"
"District of Columbia",2020-02-20,0,0,0,0,705749,"0"
"District of Columbia",2020-02-21,0,0,0,0,705749,"0"
"District of Columbia",2020-02-22,0,0,0,0,705749,"0"
"District of Columbia",2020-02-23,0,0,0,0,705749,"0"
"District of Columbia",2020-02-24,0,0,0,0,705749,"0"
"District of Columbia",2020-02-25,0,0,0,0,705749,"0"
"District of Columbia",2020-02-26,0,0,0,0,705749,"0"
"District of Columbia",2020-02-27,0,0,0,0,705749,"0"
"District of Columbia",2020-02-28,0,0,0,0,705749,"0"
"District of Columbia",2020-02-29,0,0,0,0,705749,"0"
"District of Columbia",2020-03-01,0,0,0,0,705749,"0"
"District of Columbia",2020-03-02,0,0,0,0,705749,"0"
"District of Columbia",2020-03-03,0,0,0,0,705749,"0"
"District of Columbia",2020-03-04,0,0,0,0,705749,"0"
"District of Columbia",2020-03-05,0,0,0,0,705749,"0"
"District of Columbia",2020-03-06,0,0,0,0,705749,"0"
"District of Columbia",2020-03-07,0,0,0,0,705749,"0"
"District of Columbia",2020-03-08,0,0,0,0,705749,"0"
"District of Columbia",2020-03-09,0,0,0,0,705749,"0"
"District of Columbia",2020-03-10,5,5,0,0,705749,"0.0007"
"District of Columbia",2020-03-11,10,10,0,0,705749,"0.0014"
"District of Columbia",2020-03-12,10,10,0,0,705749,"0.0014"
"District of Columbia",2020-03-13,10,10,0,0,705749,"0.0014"
"District of Columbia",2020-03-14,10,10,0,0,705749,"0.0014"
"District of Columbia",2020-03-15,16,16,0,0,705749,"0.0023"
"District of Columbia",2020-03-16,22,22,0,0,705749,"0.0031"
"District of Columbia",2020-03-17,22,22,0,0,705749,"0.0031"
"District of Columbia",2020-03-18,31,31,0,0,705749,"0.0044"
"District of Columbia",2020-03-19,40,40,0,0,705749,"0.0057"
"District of Columbia",2020-03-20,70,71,1,0,705749,"0.0101"
"District of Columbia",2020-03-21,76,77,1,0,705749,"0.0109"
"District of Columbia",2020-03-22,100,102,2,0,705749,"0.0145"
"District of Columbia",2020-03-23,100,102,2,0,705749,"0.0145"
"Florida",2020-01-22,0,0,0,0,21477737,"0"
"Florida",2020-01-23,0,0,0,0,21477737,"0"
"Florida",2020-01-24,0,0,0,0,21477737,"0"
"Florida",2020-01-25,0,0,0,0,21477737,"0"
"Florida",2020-01-26,0,0,0,0,21477737,"0"
"Florida",2020-01-27,0,0,0,0,21477737,"0"
"Florida",2020-01-28,0,0,0,0,21477737,"0"
"Florida",2020-01-29,0,0,0,0,21477737,"0"
"Florida",2020-01-30,0,0,0,0,21477737,"0"
"Florida",2020-01-31,0,0,0,0,21477737,"0"
"Florida",2020-02-01,0,0,0,0,21477737,"0"
"Florida",2020-02-02,0,0,0,0,21477737,"0"
"Florida",2020-02-03,0,0,0,0,21477737,"0"
"Florida",2020-02-04,0,0,0,0,21477737,"0"
"Florida",2020-02-05,0,0,0,0,21477737,"0"
"Florida",2020-02-06,0,0,0,0,21477737,"0"
"Florida",2020-02-07,0,0,0,0,21477737,"0"
"Florida",2020-02-08,0,0,0,0,21477737,"0"
"Florida",2020-02-09,0,0,0,0,21477737,"0"
"Florida",2020-02-10,0,0,0,0,21477737,"0"
"Florida",2020-02-11,0,0,0,0,21477737,"0"
"Florida",2020-02-12,0,0,0,0,21477737,"0"
"Florida",2020-02-13,0,0,0,0,21477737,"0"
"Florida",2020-02-14,0,0,0,0,21477737,"0"
"Florida",2020-02-15,0,0,0,0,21477737,"0"
"Florida",2020-02-16,0,0,0,0,21477737,"0"
"Florida",2020-02-17,0,0,0,0,21477737,"0"
"Florida",2020-02-18,0,0,0,0,21477737,"0"
"Florida",2020-02-19,0,0,0,0,21477737,"0"
"Florida",2020-02-20,0,0,0,0,21477737,"0"
"Florida",2020-02-21,0,0,0,0,21477737,"0"
"Florida",2020-02-22,0,0,0,0,21477737,"0"
"Florida",2020-02-23,0,0,0,0,21477737,"0"
"Florida",2020-02-24,0,0,0,0,21477737,"0"
"Florida",2020-02-25,0,0,0,0,21477737,"0"
"Florida",2020-02-26,0,0,0,0,21477737,"0"
"Florida",2020-02-27,0,0,0,0,21477737,"0"
"Florida",2020-02-28,0,0,0,0,21477737,"0"
"Florida",2020-02-29,0,0,0,0,21477737,"0"
"Florida",2020-03-01,0,0,0,0,21477737,"0"
"Florida",2020-03-02,0,0,0,0,21477737,"0"
"Florida",2020-03-03,0,0,0,0,21477737,"0"
"Florida",2020-03-04,0,0,0,0,21477737,"0"
"Florida",2020-03-05,0,0,0,0,21477737,"0"
"Florida",2020-03-06,0,0,0,0,21477737,"0"
"Florida",2020-03-07,0,0,0,0,21477737,"0"
"Florida",2020-03-08,0,0,0,0,21477737,"0"
"Florida",2020-03-09,0,0,0,0,21477737,"0"
"Florida",2020-03-10,13,15,2,0,21477737,"0.0001"
"Florida",2020-03-11,26,28,2,0,21477737,"0.0001"
"Florida",2020-03-12,33,35,2,0,21477737,"0.0002"
"Florida",2020-03-13,48,50,2,0,21477737,"0.0002"
"Florida",2020-03-14,73,76,3,0,21477737,"0.0004"
"Florida",2020-03-15,111,115,4,0,21477737,"0.0005"
"Florida",2020-03-16,150,155,5,0,21477737,"0.0007"
"Florida",2020-03-17,210,216,6,0,21477737,"0.001"
"Florida",2020-03-18,307,314,7,0,21477737,"0.0015"
"Florida",2020-03-19,408,417,9,0,21477737,"0.0019"
"Florida",2020-03-20,553,563,10,0,21477737,"0.0026"
"Florida",2020-03-21,646,659,13,0,21477737,"0.0031"
"Florida",2020-03-22,817,830,13,0,21477737,"0.0039"
"Florida",2020-03-23,817,830,13,0,21477737,"0.0039"
"Georgia",2020-01-22,0,0,0,0,10617423,"0"
"Georgia",2020-01-23,0,0,0,0,10617423,"0"
"Georgia",2020-01-24,0,0,0,0,10617423,"0"
"Georgia",2020-01-25,0,0,0,0,10617423,"0"
"Georgia",2020-01-26,0,0,0,0,10617423,"0"
"Georgia",2020-01-27,0,0,0,0,10617423,"0"
"Georgia",2020-01-28,0,0,0,0,10617423,"0"
"Georgia",2020-01-29,0,0,0,0,10617423,"0"
"Georgia",2020-01-30,0,0,0,0,10617423,"0"
"Georgia",2020-01-31,0,0,0,0,10617423,"0"
"Georgia",2020-02-01,0,0,0,0,10617423,"0"
"Georgia",2020-02-02,0,0,0,0,10617423,"0"
"Georgia",2020-02-03,0,0,0,0,10617423,"0"
"Georgia",2020-02-04,0,0,0,0,10617423,"0"
"Georgia",2020-02-05,0,0,0,0,10617423,"0"
"Georgia",2020-02-06,0,0,0,0,10617423,"0"
"Georgia",2020-02-07,0,0,0,0,10617423,"0"
"Georgia",2020-02-08,0,0,0,0,10617423,"0"
"Georgia",2020-02-09,0,0,0,0,10617423,"0"
"Georgia",2020-02-10,0,0,0,0,10617423,"0"
"Georgia",2020-02-11,0,0,0,0,10617423,"0"
"Georgia",2020-02-12,0,0,0,0,10617423,"0"
"Georgia",2020-02-13,0,0,0,0,10617423,"0"
"Georgia",2020-02-14,0,0,0,0,10617423,"0"
"Georgia",2020-02-15,0,0,0,0,10617423,"0"
"Georgia",2020-02-16,0,0,0,0,10617423,"0"
"Georgia",2020-02-17,0,0,0,0,10617423,"0"
"Georgia",2020-02-18,0,0,0,0,10617423,"0"
"Georgia",2020-02-19,0,0,0,0,10617423,"0"
"Georgia",2020-02-20,0,0,0,0,10617423,"0"
"Georgia",2020-02-21,0,0,0,0,10617423,"0"
"Georgia",2020-02-22,0,0,0,0,10617423,"0"
"Georgia",2020-02-23,0,0,0,0,10617423,"0"
"Georgia",2020-02-24,0,0,0,0,10617423,"0"
"Georgia",2020-02-25,0,0,0,0,10617423,"0"
"Georgia",2020-02-26,0,0,0,0,10617423,"0"
"Georgia",2020-02-27,0,0,0,0,10617423,"0"
"Georgia",2020-02-28,0,0,0,0,10617423,"0"
"Georgia",2020-02-29,0,0,0,0,10617423,"0"
"Georgia",2020-03-01,0,0,0,0,10617423,"0"
"Georgia",2020-03-02,0,0,0,0,10617423,"0"
"Georgia",2020-03-03,0,0,0,0,10617423,"0"
"Georgia",2020-03-04,0,0,0,0,10617423,"0"
"Georgia",2020-03-05,0,0,0,0,10617423,"0"
"Georgia",2020-03-06,0,0,0,0,10617423,"0"
"Georgia",2020-03-07,0,0,0,0,10617423,"0"
"Georgia",2020-03-08,0,0,0,0,10617423,"0"
"Georgia",2020-03-09,0,0,0,0,10617423,"0"
"Georgia",2020-03-10,17,17,0,0,10617423,"0.0002"
"Georgia",2020-03-11,23,23,0,0,10617423,"0.0002"
"Georgia",2020-03-12,30,31,1,0,10617423,"0.0003"
"Georgia",2020-03-13,41,42,1,0,10617423,"0.0004"
"Georgia",2020-03-14,65,66,1,0,10617423,"0.0006"
"Georgia",2020-03-15,98,99,1,0,10617423,"0.0009"
"Georgia",2020-03-16,120,121,1,0,10617423,"0.0011"
"Georgia",2020-03-17,145,146,1,0,10617423,"0.0014"
"Georgia",2020-03-18,196,199,3,0,10617423,"0.0019"
"Georgia",2020-03-19,277,287,10,0,10617423,"0.0027"
"Georgia",2020-03-20,407,420,13,0,10617423,"0.004"
"Georgia",2020-03-21,493,507,14,0,10617423,"0.0048"
"Georgia",2020-03-22,577,600,23,0,10617423,"0.0057"
"Georgia",2020-03-23,577,600,23,0,10617423,"0.0057"
"Grand Princess",2020-01-22,0,0,0,0,NA,"NA"
"Grand Princess",2020-01-23,0,0,0,0,NA,"NA"
"Grand Princess",2020-01-24,0,0,0,0,NA,"NA"
"Grand Princess",2020-01-25,0,0,0,0,NA,"NA"
"Grand Princess",2020-01-26,0,0,0,0,NA,"NA"
"Grand Princess",2020-01-27,0,0,0,0,NA,"NA"
"Grand Princess",2020-01-28,0,0,0,0,NA,"NA"
"Grand Princess",2020-01-29,0,0,0,0,NA,"NA"
"Grand Princess",2020-01-30,0,0,0,0,NA,"NA"
"Grand Princess",2020-01-31,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-01,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-02,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-03,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-04,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-05,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-06,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-07,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-08,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-09,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-10,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-11,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-12,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-13,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-14,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-15,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-16,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-17,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-18,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-19,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-20,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-21,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-22,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-23,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-24,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-25,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-26,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-27,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-28,0,0,0,0,NA,"NA"
"Grand Princess",2020-02-29,0,0,0,0,NA,"NA"
"Grand Princess",2020-03-01,0,0,0,0,NA,"NA"
"Grand Princess",2020-03-02,0,0,0,0,NA,"NA"
"Grand Princess",2020-03-03,0,0,0,0,NA,"NA"
"Grand Princess",2020-03-04,0,0,0,0,NA,"NA"
"Grand Princess",2020-03-05,0,0,0,0,NA,"NA"
"Grand Princess",2020-03-06,0,0,0,0,NA,"NA"
"Grand Princess",2020-03-07,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-08,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-09,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-10,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-11,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-12,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-13,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-14,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-15,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-16,20,20,0,0,NA,"NA"
"Grand Princess",2020-03-17,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-18,21,21,0,0,NA,"NA"
"Grand Princess",2020-03-19,22,22,0,0,NA,"NA"
"Grand Princess",2020-03-20,23,23,0,0,NA,"NA"
"Grand Princess",2020-03-21,23,23,0,0,NA,"NA"
"Grand Princess",2020-03-22,29,30,1,0,NA,"NA"
"Grand Princess",2020-03-23,29,30,1,0,NA,"NA"
"Guam",2020-01-22,0,0,0,0,NA,"NA"
"Guam",2020-01-23,0,0,0,0,NA,"NA"
"Guam",2020-01-24,0,0,0,0,NA,"NA"
"Guam",2020-01-25,0,0,0,0,NA,"NA"
"Guam",2020-01-26,0,0,0,0,NA,"NA"
"Guam",2020-01-27,0,0,0,0,NA,"NA"
"Guam",2020-01-28,0,0,0,0,NA,"NA"
"Guam",2020-01-29,0,0,0,0,NA,"NA"
"Guam",2020-01-30,0,0,0,0,NA,"NA"
"Guam",2020-01-31,0,0,0,0,NA,"NA"
"Guam",2020-02-01,0,0,0,0,NA,"NA"
"Guam",2020-02-02,0,0,0,0,NA,"NA"
"Guam",2020-02-03,0,0,0,0,NA,"NA"
"Guam",2020-02-04,0,0,0,0,NA,"NA"
"Guam",2020-02-05,0,0,0,0,NA,"NA"
"Guam",2020-02-06,0,0,0,0,NA,"NA"
"Guam",2020-02-07,0,0,0,0,NA,"NA"
"Guam",2020-02-08,0,0,0,0,NA,"NA"
"Guam",2020-02-09,0,0,0,0,NA,"NA"
"Guam",2020-02-10,0,0,0,0,NA,"NA"
"Guam",2020-02-11,0,0,0,0,NA,"NA"
"Guam",2020-02-12,0,0,0,0,NA,"NA"
"Guam",2020-02-13,0,0,0,0,NA,"NA"
"Guam",2020-02-14,0,0,0,0,NA,"NA"
"Guam",2020-02-15,0,0,0,0,NA,"NA"
"Guam",2020-02-16,0,0,0,0,NA,"NA"
"Guam",2020-02-17,0,0,0,0,NA,"NA"
"Guam",2020-02-18,0,0,0,0,NA,"NA"
"Guam",2020-02-19,0,0,0,0,NA,"NA"
"Guam",2020-02-20,0,0,0,0,NA,"NA"
"Guam",2020-02-21,0,0,0,0,NA,"NA"
"Guam",2020-02-22,0,0,0,0,NA,"NA"
"Guam",2020-02-23,0,0,0,0,NA,"NA"
"Guam",2020-02-24,0,0,0,0,NA,"NA"
"Guam",2020-02-25,0,0,0,0,NA,"NA"
"Guam",2020-02-26,0,0,0,0,NA,"NA"
"Guam",2020-02-27,0,0,0,0,NA,"NA"
"Guam",2020-02-28,0,0,0,0,NA,"NA"
"Guam",2020-02-29,0,0,0,0,NA,"NA"
"Guam",2020-03-01,0,0,0,0,NA,"NA"
"Guam",2020-03-02,0,0,0,0,NA,"NA"
"Guam",2020-03-03,0,0,0,0,NA,"NA"
"Guam",2020-03-04,0,0,0,0,NA,"NA"
"Guam",2020-03-05,0,0,0,0,NA,"NA"
"Guam",2020-03-06,0,0,0,0,NA,"NA"
"Guam",2020-03-07,0,0,0,0,NA,"NA"
"Guam",2020-03-08,0,0,0,0,NA,"NA"
"Guam",2020-03-09,0,0,0,0,NA,"NA"
"Guam",2020-03-10,0,0,0,0,NA,"NA"
"Guam",2020-03-11,0,0,0,0,NA,"NA"
"Guam",2020-03-12,0,0,0,0,NA,"NA"
"Guam",2020-03-13,0,0,0,0,NA,"NA"
"Guam",2020-03-14,0,0,0,0,NA,"NA"
"Guam",2020-03-15,3,3,0,0,NA,"NA"
"Guam",2020-03-16,3,3,0,0,NA,"NA"
"Guam",2020-03-17,3,3,0,0,NA,"NA"
"Guam",2020-03-18,5,5,0,0,NA,"NA"
"Guam",2020-03-19,12,12,0,0,NA,"NA"
"Guam",2020-03-20,14,14,0,0,NA,"NA"
"Guam",2020-03-21,15,15,0,0,NA,"NA"
"Guam",2020-03-22,26,27,1,0,NA,"NA"
"Guam",2020-03-23,26,27,1,0,NA,"NA"
"Hawaii",2020-01-22,0,0,0,0,1415872,"0"
"Hawaii",2020-01-23,0,0,0,0,1415872,"0"
"Hawaii",2020-01-24,0,0,0,0,1415872,"0"
"Hawaii",2020-01-25,0,0,0,0,1415872,"0"
"Hawaii",2020-01-26,0,0,0,0,1415872,"0"
"Hawaii",2020-01-27,0,0,0,0,1415872,"0"
"Hawaii",2020-01-28,0,0,0,0,1415872,"0"
"Hawaii",2020-01-29,0,0,0,0,1415872,"0"
"Hawaii",2020-01-30,0,0,0,0,1415872,"0"
"Hawaii",2020-01-31,0,0,0,0,1415872,"0"
"Hawaii",2020-02-01,0,0,0,0,1415872,"0"
"Hawaii",2020-02-02,0,0,0,0,1415872,"0"
"Hawaii",2020-02-03,0,0,0,0,1415872,"0"
"Hawaii",2020-02-04,0,0,0,0,1415872,"0"
"Hawaii",2020-02-05,0,0,0,0,1415872,"0"
"Hawaii",2020-02-06,0,0,0,0,1415872,"0"
"Hawaii",2020-02-07,0,0,0,0,1415872,"0"
"Hawaii",2020-02-08,0,0,0,0,1415872,"0"
"Hawaii",2020-02-09,0,0,0,0,1415872,"0"
"Hawaii",2020-02-10,0,0,0,0,1415872,"0"
"Hawaii",2020-02-11,0,0,0,0,1415872,"0"
"Hawaii",2020-02-12,0,0,0,0,1415872,"0"
"Hawaii",2020-02-13,0,0,0,0,1415872,"0"
"Hawaii",2020-02-14,0,0,0,0,1415872,"0"
"Hawaii",2020-02-15,0,0,0,0,1415872,"0"
"Hawaii",2020-02-16,0,0,0,0,1415872,"0"
"Hawaii",2020-02-17,0,0,0,0,1415872,"0"
"Hawaii",2020-02-18,0,0,0,0,1415872,"0"
"Hawaii",2020-02-19,0,0,0,0,1415872,"0"
"Hawaii",2020-02-20,0,0,0,0,1415872,"0"
"Hawaii",2020-02-21,0,0,0,0,1415872,"0"
"Hawaii",2020-02-22,0,0,0,0,1415872,"0"
"Hawaii",2020-02-23,0,0,0,0,1415872,"0"
"Hawaii",2020-02-24,0,0,0,0,1415872,"0"
"Hawaii",2020-02-25,0,0,0,0,1415872,"0"
"Hawaii",2020-02-26,0,0,0,0,1415872,"0"
"Hawaii",2020-02-27,0,0,0,0,1415872,"0"
"Hawaii",2020-02-28,0,0,0,0,1415872,"0"
"Hawaii",2020-02-29,0,0,0,0,1415872,"0"
"Hawaii",2020-03-01,0,0,0,0,1415872,"0"
"Hawaii",2020-03-02,0,0,0,0,1415872,"0"
"Hawaii",2020-03-03,0,0,0,0,1415872,"0"
"Hawaii",2020-03-04,0,0,0,0,1415872,"0"
"Hawaii",2020-03-05,0,0,0,0,1415872,"0"
"Hawaii",2020-03-06,0,0,0,0,1415872,"0"
"Hawaii",2020-03-07,0,0,0,0,1415872,"0"
"Hawaii",2020-03-08,0,0,0,0,1415872,"0"
"Hawaii",2020-03-09,0,0,0,0,1415872,"0"
"Hawaii",2020-03-10,2,2,0,0,1415872,"0.0001"
"Hawaii",2020-03-11,2,2,0,0,1415872,"0.0001"
"Hawaii",2020-03-12,2,2,0,0,1415872,"0.0001"
"Hawaii",2020-03-13,2,2,0,0,1415872,"0.0001"
"Hawaii",2020-03-14,4,4,0,0,1415872,"0.0003"
"Hawaii",2020-03-15,6,6,0,0,1415872,"0.0004"
"Hawaii",2020-03-16,7,7,0,0,1415872,"0.0005"
"Hawaii",2020-03-17,10,10,0,0,1415872,"0.0007"
"Hawaii",2020-03-18,14,14,0,0,1415872,"0.001"
"Hawaii",2020-03-19,16,16,0,0,1415872,"0.0011"
"Hawaii",2020-03-20,26,26,0,0,1415872,"0.0018"
"Hawaii",2020-03-21,37,37,0,0,1415872,"0.0026"
"Hawaii",2020-03-22,48,48,0,0,1415872,"0.0034"
"Hawaii",2020-03-23,48,48,0,0,1415872,"0.0034"
"Idaho",2020-01-22,0,0,0,0,1787065,"0"
"Idaho",2020-01-23,0,0,0,0,1787065,"0"
"Idaho",2020-01-24,0,0,0,0,1787065,"0"
"Idaho",2020-01-25,0,0,0,0,1787065,"0"
"Idaho",2020-01-26,0,0,0,0,1787065,"0"
"Idaho",2020-01-27,0,0,0,0,1787065,"0"
"Idaho",2020-01-28,0,0,0,0,1787065,"0"
"Idaho",2020-01-29,0,0,0,0,1787065,"0"
"Idaho",2020-01-30,0,0,0,0,1787065,"0"
"Idaho",2020-01-31,0,0,0,0,1787065,"0"
